title,authors,year,doi,source_id,provider,language,journal,url,source_query,retrieval_timestamp,licence_note
Cybersecurity in smart port systems: A systematic review and data-driven research agenda,Zhao Y.,2026,10.1016/j.tranpol.2026.104268,scopus:10.1016/j.tranpol.2026.104268,Scopus,,Transport Policy,https://api.elsevier.com/content/abstract/scopus_id/105043403804,smart ports digital transformation port operations,2026-07-24T11:51:53.059887+00:00,Elsevier Scopus bibliographic metadata
Digital Transformation in Port Logistics,Su Z.,2026,10.3390/encyclopedia6010028,scopus:10.3390/encyclopedia6010028,Scopus,,Encyclopedia,https://api.elsevier.com/content/abstract/scopus_id/105029018691,smart ports digital transformation port operations,2026-07-24T11:51:53.059939+00:00,Elsevier Scopus bibliographic metadata
Digital twin adoption in port authorities: a structured framework for use case assessment,Saragani C.,2026,10.1186/s41072-026-00234-6,scopus:10.1186/s41072-026-00234-6,Scopus,,Journal of Shipping and Trade,https://api.elsevier.com/content/abstract/scopus_id/105035541352,smart ports digital transformation port operations,2026-07-24T11:51:53.059881+00:00,Elsevier Scopus bibliographic metadata
Dynamic Simulation and Decision-Making Method for Port Digital Twins Based on a Hybrid LSTM-Transformer Architecture,Xu D.,2026,10.1145/3804504.3804534,scopus:10.1145/3804504.3804534,Scopus,,Proceedings of the 2nd International Conference on Digital Society Information Science and Risk Management Icdir 2026,https://api.elsevier.com/content/abstract/scopus_id/105038656276,smart ports digital transformation port operations,2026-07-24T11:51:53.059909+00:00,Elsevier Scopus bibliographic metadata
Editorial: Smartization and resilience of ports and shipping,Zhou S.,2026,10.3389/fmars.2026.1882539,scopus:10.3389/fmars.2026.1882539,Scopus,,Frontiers in Marine Science,https://api.elsevier.com/content/abstract/scopus_id/105042344649,smart ports digital transformation port operations,2026-07-24T11:51:53.059905+00:00,Elsevier Scopus bibliographic metadata
Enhancing Smart Seaport Operational Efficiency for Sustainable Development: A Configuration Analysis Using DEA and fsQCA,Qu L.,2026,10.3390/su18062770,scopus:10.3390/su18062770,Scopus,,Sustainability Switzerland,https://api.elsevier.com/content/abstract/scopus_id/105033946017,smart ports digital transformation port operations,2026-07-24T11:51:53.059923+00:00,Elsevier Scopus bibliographic metadata
Investigating the Structural Dynamics of Terminal Operating System Selection: A Holistic Framework from Automation to Intelligence in Container Terminals,Alnıpak S.,2026,10.3390/systems14020147,scopus:10.3390/systems14020147,Scopus,,Systems,https://api.elsevier.com/content/abstract/scopus_id/105031122654,smart ports digital transformation port operations,2026-07-24T11:51:53.059931+00:00,Elsevier Scopus bibliographic metadata
IoT-Based Lateral Buoy System for Monitoring Navigation Lights and Position,Rachman S.,2026,10.14445/23488352/IJCE-V13I3P115,scopus:10.14445/23488352/IJCE-V13I3P115,Scopus,,Ssrg International Journal of Civil Engineering,https://api.elsevier.com/content/abstract/scopus_id/105034281854,smart ports digital transformation port operations,2026-07-24T11:51:53.059927+00:00,Elsevier Scopus bibliographic metadata
NaviGate App: A Digital Catalyst Supporting Coordination in a Smart Port Ecosystem,Basulo-Ribeiro J.,2026,10.1109/ACCESS.2026.3681514,scopus:10.1109/ACCESS.2026.3681514,Scopus,,IEEE Access,https://api.elsevier.com/content/abstract/scopus_id/105035662334,smart ports digital transformation port operations,2026-07-24T11:51:53.059935+00:00,Elsevier Scopus bibliographic metadata
Navigating the Law of the Sea and Ports—the Impact of Technologies in the Maritime Sector and Navigation Law,De Robertis F.,2026,10.1007/978-3-032-08664-8_13,scopus:10.1007/978-3-032-08664-8_13,Scopus,,Polito Springer Series,https://api.elsevier.com/content/abstract/scopus_id/105027068059,smart ports digital transformation port operations,2026-07-24T11:51:53.059961+00:00,Elsevier Scopus bibliographic metadata
"Proceedings of 2026 International Conference on AI Decision-Making and Management, AIDMM 2026",Unknown,2026,,scopus:https://api.elsevier.com/content/abstract/scopus_id/105042297395,Scopus,,Proceedings of 2026 International Conference on AI Decision Making and Management Aidmm 2026,https://api.elsevier.com/content/abstract/scopus_id/105042297395,smart ports digital transformation port operations,2026-07-24T11:51:53.059901+00:00,Elsevier Scopus bibliographic metadata
Smart Contracts and Blockchain-Driven Decision Support in Port Concessions: Business Intelligence and Data Science Contributions for Sustainable Supply Chains in Angola,Gunza D.D.D.,2026,10.1007/978-3-032-16288-5_2,scopus:10.1007/978-3-032-16288-5_2,Scopus,,Smart Innovation Systems and Technologies,https://api.elsevier.com/content/abstract/scopus_id/105037463769,smart ports digital transformation port operations,2026-07-24T11:51:53.059950+00:00,Elsevier Scopus bibliographic metadata
Smart Governance using an Integrated IoT Model in the Sultanate of Oman: Architecture and Pilots,Bhat A.Z.,2026,10.1145/3787330.3787337,scopus:10.1145/3787330.3787337,Scopus,,Icit 2025 Proceedings of the 13th International Conference on Information Technology Iot and Smart City,https://api.elsevier.com/content/abstract/scopus_id/105035346572,smart ports digital transformation port operations,2026-07-24T11:51:53.059919+00:00,Elsevier Scopus bibliographic metadata
Systematic Review of Innovative Technologies used in the Framework of Smart Port,Belmoukari B.,2026,10.1007/978-3-031-82119-6_2,scopus:10.1007/978-3-031-82119-6_2,Scopus,,Green Innovation Protocols for Different Typologies of Ports Technological Innovations Sustainability Initiatives and Energy Transition,https://api.elsevier.com/content/abstract/scopus_id/105032921297,smart ports digital transformation port operations,2026-07-24T11:51:53.059946+00:00,Elsevier Scopus bibliographic metadata
Current Status and Trends of Application Scenarios and Industrial Development in the Agricultural Low-Altitude Economy,He Y.,2025,10.12133/j.smartag.SA202507014,scopus:10.12133/j.smartag.SA202507014,Scopus,,Smart Agriculture,https://api.elsevier.com/content/abstract/scopus_id/105033771859,smart ports digital transformation port operations,2026-07-24T11:51:53.059978+00:00,Elsevier Scopus bibliographic metadata
Hybrid energy storage device based on multi-port transformer and direct current bus connection,Zheng X.,2025,10.1186/s42162-025-00520-w,scopus:10.1186/s42162-025-00520-w,Scopus,,Energy Informatics,https://api.elsevier.com/content/abstract/scopus_id/105004411107,smart ports digital transformation port operations,2026-07-24T11:51:53.059974+00:00,Elsevier Scopus bibliographic metadata
Optimal quality design of smart technologies for port digitalization: A game theoretical approach under digitalization synergy,Li K.,2025,10.1016/j.tre.2025.104459,scopus:10.1016/j.tre.2025.104459,Scopus,,Transportation Research Part E Logistics and Transportation Review,https://api.elsevier.com/content/abstract/scopus_id/105017631477,smart ports digital transformation port operations,2026-07-24T11:51:53.059968+00:00,Elsevier Scopus bibliographic metadata
"Coastal Flooding on Transportation Infrastructures: Systematic Review of Patterns, Impacts, and Methodologies",Momin M.S.M.I.,2026,10.1177/03611981261435885,scopus:10.1177/03611981261435885,Scopus,,Transportation Research Record,https://api.elsevier.com/content/abstract/scopus_id/105039706529,port climate adaptation sea level rise flood risk,2026-07-24T11:51:55.359525+00:00,Elsevier Scopus bibliographic metadata
"Integrating Land-Use Modeling with Coastal Landscape Interventions: A Framework for Climate Adaptation Planning in Dalian, China",Pang B.,2026,10.3390/su18010370,scopus:10.3390/su18010370,Scopus,,Sustainability Switzerland,https://api.elsevier.com/content/abstract/scopus_id/105027071184,port climate adaptation sea level rise flood risk,2026-07-24T11:51:55.359501+00:00,Elsevier Scopus bibliographic metadata
Exposure of Greek Ports to Marine Flooding and Extreme Heat Under Climate Change: An Assessment,Monioudi I.N.,2025,10.3390/w17131897,scopus:10.3390/w17131897,Scopus,,Water Switzerland,https://api.elsevier.com/content/abstract/scopus_id/105010310446,port climate adaptation sea level rise flood risk,2026-07-24T11:51:55.359531+00:00,Elsevier Scopus bibliographic metadata
San Francisco Waterfront Resilience Program Draft Plan,Varata A.,2025,10.4324/9781003597209-15,scopus:10.4324/9781003597209-15,Scopus,,Waterfront Regeneration in A Time of Climate Change Recent Japanese and International Experiences,https://api.elsevier.com/content/abstract/scopus_id/105015689533,port climate adaptation sea level rise flood risk,2026-07-24T11:51:55.359535+00:00,Elsevier Scopus bibliographic metadata
Adaptation to sea level rise in France,Le Cozannet G.,2024,10.1007/s12210-024-01225-0,scopus:10.1007/s12210-024-01225-0,Scopus,,Rendiconti Lincei,https://api.elsevier.com/content/abstract/scopus_id/85188075296,port climate adaptation sea level rise flood risk,2026-07-24T11:51:55.359539+00:00,Elsevier Scopus bibliographic metadata
Determination of Current and Future Extreme Sea Levels at the Local Scale in Port-Bouët Bay (Côte d’Ivoire),Kouakou M.,2023,10.3390/jmse11040756,scopus:10.3390/jmse11040756,Scopus,,Journal of Marine Science and Engineering,https://api.elsevier.com/content/abstract/scopus_id/85154538191,port climate adaptation sea level rise flood risk,2026-07-24T11:51:55.359544+00:00,Elsevier Scopus bibliographic metadata
Holistic Design of Resilient and Adaptive Waterfronts and Application in San Francisco,Bassetti L.,2022,10.1061/9780784484401.014,scopus:10.1061/9780784484401.014,Scopus,,Ports 2022 Port Engineering Papers from Sessions of the 16th Triennial International Conference,https://api.elsevier.com/content/abstract/scopus_id/85139553259,port climate adaptation sea level rise flood risk,2026-07-24T11:51:55.359557+00:00,Elsevier Scopus bibliographic metadata
IMPROVED CLIMATE CHANGE ADAPTATION in PORT of BRISBANE USING A DIGITAL TWIN CLOUD-BASED MODELLING APPROACH,Karatvuo H.,2022,10.1115/OMAE2022-79613,scopus:10.1115/OMAE2022-79613,Scopus,,Proceedings of the International Conference on Offshore Mechanics and Arctic Engineering OMAE,https://api.elsevier.com/content/abstract/scopus_id/85140838775,port climate adaptation sea level rise flood risk,2026-07-24T11:51:55.359553+00:00,Elsevier Scopus bibliographic metadata
Sea level rise risk to critical infrastructures: assessment and adaptation using open-access tools and data,Bolangi M.,2022,,scopus:https://api.elsevier.com/content/abstract/scopus_id/85138380798,Scopus,,Proceedings of the International Conference on Natural Hazards and Infrastructure,https://api.elsevier.com/content/abstract/scopus_id/85138380798,port climate adaptation sea level rise flood risk,2026-07-24T11:51:55.359549+00:00,Elsevier Scopus bibliographic metadata
Coastal inundation modelling and adaptation assessment for the Bellarine Peninsula,Weeraratne V.C.N.,2021,,scopus:https://api.elsevier.com/content/abstract/scopus_id/85177042003,Scopus,,Proceedings of the International Congress on Modelling and Simulation Modsim,https://api.elsevier.com/content/abstract/scopus_id/85177042003,port climate adaptation sea level rise flood risk,2026-07-24T11:51:55.359565+00:00,Elsevier Scopus bibliographic metadata
Impact Assessment of Climate Change on Coastal Transport Systems in the Greater Thessaloniki Area,Papagiannakis A.,2021,10.1007/978-3-030-61075-3_73,scopus:10.1007/978-3-030-61075-3_73,Scopus,,Advances in Intelligent Systems and Computing,https://api.elsevier.com/content/abstract/scopus_id/85096420314,port climate adaptation sea level rise flood risk,2026-07-24T11:51:55.359561+00:00,Elsevier Scopus bibliographic metadata
Climate change and coastal transport infrastructure—How do we keep Australia moving?,Fisk G.,2019,10.1007/978-3-319-95711-1_17,scopus:10.1007/978-3-319-95711-1_17,Scopus,,Lecture Notes in Mechanical Engineering,https://api.elsevier.com/content/abstract/scopus_id/85056614122,port climate adaptation sea level rise flood risk,2026-07-24T11:51:55.359573+00:00,Elsevier Scopus bibliographic metadata
Current and potential impacts of sea level rise in the coastal areas of Malaysia,Ehsan S.,2019,10.1088/1755-1315/228/1/012023,scopus:10.1088/1755-1315/228/1/012023,Scopus,,Iop Conference Series Earth and Environmental Science,https://api.elsevier.com/content/abstract/scopus_id/85062553208,port climate adaptation sea level rise flood risk,2026-07-24T11:51:55.359569+00:00,Elsevier Scopus bibliographic metadata
A Digital Twin Prototype for a Deep-Sea Observation Network: Virtual Environment Reconstruction and Data-Driven Predictive Analytics,Zhang X.,2026,10.3390/jmse14090800,scopus:10.3390/jmse14090800,Scopus,,Journal of Marine Science and Engineering,https://api.elsevier.com/content/abstract/scopus_id/105038461823,ocean observation marine monitoring data infrastructure,2026-07-24T11:52:04.783582+00:00,Elsevier Scopus bibliographic metadata
A non-linear granger causality-driven dynamic graph neural network for marine buoy data imputation,Zhu Q.,2026,10.1016/j.asoc.2026.115709,scopus:10.1016/j.asoc.2026.115709,Scopus,,Applied Soft Computing,https://api.elsevier.com/content/abstract/scopus_id/105042256196,ocean observation marine monitoring data infrastructure,2026-07-24T11:52:04.783558+00:00,Elsevier Scopus bibliographic metadata
A Reliable Offshore Sensing Framework for Social Ocean Systems Based on Self-Supervised Progressive Masked Denoising,Shan C.,2026,10.1109/TCSS.2026.3682013,scopus:10.1109/TCSS.2026.3682013,Scopus,,IEEE Transactions on Computational Social Systems,https://api.elsevier.com/content/abstract/scopus_id/105039042443,ocean observation marine monitoring data infrastructure,2026-07-24T11:52:04.783607+00:00,Elsevier Scopus bibliographic metadata
A review of joint target detection and recognition techniques for microwave and optical remote sensing imagery,Yang J.,2026,10.11834/jig.250648,scopus:10.11834/jig.250648,Scopus,,Journal of Image and Graphics,https://api.elsevier.com/content/abstract/scopus_id/105042270552,ocean observation marine monitoring data infrastructure,2026-07-24T11:52:04.783615+00:00,Elsevier Scopus bibliographic metadata
A Systematic Review of the Application of Chinese Satellite Observations for Water Quality Remote Sensing,Han B.,2026,10.1007/s11769-026-1624-8,scopus:10.1007/s11769-026-1624-8,Scopus,,Chinese Geographical Science,https://api.elsevier.com/content/abstract/scopus_id/105039758752,ocean observation marine monitoring data infrastructure,2026-07-24T11:52:04.783588+00:00,Elsevier Scopus bibliographic metadata
