signal_id,evidence_id,run_id,sector,axis_group,axis_code,query_id,query_family,semantic_scope,signal_type,competence_label,competence_description,demand_phrase,learning_outcome_candidate,evidence_text_scope,evidence_text_hash,confidence_score,classifier_version,manual_review_status,validity_warning
signal:b9b7053936222a6bfe76f97a5d9f97915b8f31d1f206d43950c6d91c05ae06a7,evidence:doi:10.1115/iowtc2025-164947,30090903921-1,renewable_energy,MARITIME,T,Q_RENEWABLE_ENERGY_EMRG_001,emerging_demand,title,digital_skill,Digital or data skill,"Digital, data, AI, autonomy, and cyber-technical skill signals.",digital,Digital or data skill evidenced in: Floating Offshore Wind Turbines Digital Twin Calibration From Operational Data Through Operational Modal Analysis and Optimization,Floating Offshore Wind Turbines Digital Twin Calibration From Operational Data Through Operational Modal Analysis and Optimization,4b09dca3c71cdd918dfb951ac95ac097b53b965ff0518209cc34b5443d242796,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b9bd3264e6b36059835e2ffbea0c0aa8db9a388267ce0789d41e64d2c29528fb,evidence:doi:10.1016/j.rser.2025.116189,30090903921-1,renewable_energy,MARITIME,T,Q_RENEWABLE_ENERGY_VAL_001,validation_eqf_translation,title,governance_skill,Governance or policy skill,"Governance, institutional, and stakeholder coordination skills.",policy,Governance or policy skill evidenced in: Quantifying the global energy transition: A policy-ready framework linking renewable deployment and emissions outcomes,Quantifying the global energy transition: A policy-ready framework linking renewable deployment and emissions outcomes,5c8acfc2b22394f981e498359f34faebadc04d2d3e71acb8a57df398b76e7efc,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b9e60a8f95c71605e9414f5bf64d0c6b457d12d9a5b625e716bc8fe184a4bb99,evidence:doi:10.4324/9781003505112-3,30090903921-1,maritime_defence,MARITIME,T,Q_MARITIME_DEFENCE_CORE_001,core_sector,title,learning_outcome_signal,Learning outcome signal,"Learning outcomes, learning objectives, or competence descriptors.",ects,Learning outcome signal evidenced in: Ready for a Breakthrough: Prospects of India-EU Maritime Cooperation,Ready for a Breakthrough: Prospects of India-EU Maritime Cooperation,2694dfa1cf04f0716b5c34093644062e8fb4f4ac8c0dcf4f66e104fcefdd11f2,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:b9fbb514c5437de947dcd5db10f2598a5fb35e8368d12cf9cbb2319b448a9317,evidence:doi:10.37547/ijp/volume04issue12-52,30090903921-1,desalination,HYDRONIZATION,H,Q_DESALINATION_COMP_001,competence_demand,title,explicit_competence_demand,Explicit competence demand,"Direct mention of a competence, competency, or skill demand.",competence,Explicit competence demand evidenced in: DEVELOPMENT OF PROFESSIONAL COMPETENCES IN FUTURE SPEECH THERAPISTS,DEVELOPMENT OF PROFESSIONAL COMPETENCES IN FUTURE SPEECH THERAPISTS,b5cd829c9a1a67ae898c5a252df96c7e8b15f6448f967fab22b63cb30ff4de99,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:ba2f07de24dbd8bd31051365a76bb5cf0987426a50cd58c6f9735ba61c445371,evidence:doi:10.5194/egusphere-egu24-6989,30090903921-1,port_activities,MARITIME,T,Q_PORT_ACTIVITIES_CORE_001,core_sector,title,policy_regulation_skill,Policy or regulation skill,"Regulatory, legal, and compliance skill signals.",compliance,Policy or regulation skill evidenced in: Advancing Corporate Governance through SBSC: Navigating Compliance with IFRS S2 in Port Logistics,Advancing Corporate Governance through SBSC: Navigating Compliance with IFRS S2 in Port Logistics,40b5f6aa05a6f07cea7882117c654de3a5702739d60f4a76410c0fa848e7fb2c,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:ba3501932c7dc55bed8225a2446ab0e578304bb2f7dab31a223110241e493490,evidence:doi:10.3390/educsci11020084,30090903921-1,infra_robotics,MARITIME,T,Q_INFRA_ROBOTICS_COMP_002,competence_demand,title,learning_outcome_signal,Learning outcome signal,"Learning outcomes, learning objectives, or competence descriptors.",learning outcome,Learning outcome signal evidenced in: Assessing and Benchmarking Learning Outcomes of Robotics-Enabled STEM Education,Assessing and Benchmarking Learning Outcomes of Robotics-Enabled STEM Education,aa49c5ccf196c94902d17cec17134e1326ffdd15d76d3dccc7256f68cf6f2e2a,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:ba3910e9e1d1546a6c1019c51104886d1b247b1a668a9f641c68fded6bb7d071,evidence:doi:10.1016/j.marpolbul.2024.116341,30090903921-1,maritime_transport,MARITIME,T,Q_MARITIME_TRANSPORT_CORE_002,core_sector,title,governance_skill,Governance or policy skill,"Governance, institutional, and stakeholder coordination skills.",governance,"Governance or policy skill evidenced in: Smart regulations in maritime governance: Efficacy, gaps, and stakeholder perspectives","Smart regulations in maritime governance: Efficacy, gaps, and stakeholder perspectives",f9ff4799ea50c908f30ea6dbcf9a04d5971073725003b378f7fd1c8129baf8f3,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:ba9ed101883cb255196779d1c181075bae66367c66048e3b1e0b7dd732a8383d,evidence:doi:10.47191/ijmra/v8-i06-55,30090903921-1,blue_biotech,MARINE,M,Q_BLUE_BIOTECH_COMP_002,competence_demand,title,learning_outcome_signal,Learning outcome signal,"Learning outcomes, learning objectives, or competence descriptors.",learning outcome,Learning outcome signal evidenced in: The Effect of Implementation of Independent Learning Curriculum and Learning Motivation on Students' Mathematics Learning Outcomes in Grade V Elementary School 8 Tondano,The Effect of Implementation of Independent Learning Curriculum and Learning Motivation on Students' Mathematics Learning Outcomes in Grade V Elementary School 8 Tondano,b6d968e920ee3bc2bf828aecca513c16a6adcfb0652f01ed1102d3a6c1385c5f,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:baf0cefdfd945cf9a9923eb7304b26231340ccba74184aba808934f326413789,evidence:doi:10.1201/9781003190134-8,30090903921-1,infra_robotics,MARITIME,T,Q_INFRA_ROBOTICS_EMRG_002,emerging_demand,title,safety_risk_skill,Safety or risk-management skill,"Safety, risk, hazard, and emergency-response skill signals.",safety,"Safety or risk-management skill evidenced in: Threats, Security and Safety of Cyber-Physical Systems in Construction Industry","Threats, Security and Safety of Cyber-Physical Systems in Construction Industry",b46e4a5851541e8dd3732a273e015c3462b781a04932985f4b57bf18d00259e7,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:bafadbca70651da42dc5ff37f7255dda8f532d6f044161a8e1eccc261ab87d30,evidence:doi:10.4324/9781003286110-6,30090903921-1,ship_repair,MARITIME,T,Q_SHIP_REPAIR_CORE_003,core_sector,title,safety_risk_skill,Safety or risk-management skill,"Safety, risk, hazard, and emergency-response skill signals.",safety,Safety or risk-management skill evidenced in: Technologies Supporting Supply Chain Safety Management,Technologies Supporting Supply Chain Safety Management,0cee293343f6607fbddfd1413aeb1f796048b301c2ec22b02cc2fa5f90ad31e1,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:bafd091036c81aa41f784b0dbef4b4121fde9bf8fa667c702cfda384442f1ef7,evidence:doi:10.4060/cc5369en,30090903921-1,living_res,MARINE,M,Q_LIVING_RES_CORE_001,core_sector,title,sustainability_skill,"Sustainability, resilience, or adaptation skill","Sustainability, resilience, and adaptation skill signals.",sustainable,"Sustainability, resilience, or adaptation skill evidenced in: The contribution of women in small-scale fisheries to healthy food systems and sustainable livelihoods in Uganda",The contribution of women in small-scale fisheries to healthy food systems and sustainable livelihoods in Uganda,1681f604437390aa5850a5e244e9dcfe3fa09995c9cd5179499f3483ec6c9b0d,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:bb3b318a95c250d914253d83716c81f7e7f33fd15970568e9691391f2d0118f2,evidence:doi:10.5957/ssc395-iv,30090903921-1,ship_repair,MARITIME,T,Q_SHIP_REPAIR_CORE_002,core_sector,title,technical_skill,Technical or engineering skill,"Engineering, technology, and operations skill signals.",maintenance,Technical or engineering skill evidenced in: Ship Maintenance Project (Phases II and III - Volume 4),Ship Maintenance Project (Phases II and III - Volume 4),d2f3ab504c7eb5e8b7f2f003dc86c44fc58708d1b782e7aa75cef78cf78caa35,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:bb63eb4707b5b0dcea8670e7dbacb5ab27b758c33bf7fe56a644d52d999a8cc0,evidence:doi:10.1016/j.desal.2024.117294,30090903921-1,desalination,HYDRONIZATION,H,Q_DESALINATION_CORE_001,core_sector,title,sustainability_skill,"Sustainability, resilience, or adaptation skill","Sustainability, resilience, and adaptation skill signals.",sustainable,"Sustainability, resilience, or adaptation skill evidenced in: Electrodialysis for sustainable management of seawater-brine: Increasing water recovery via production of hypersaline solution for brine-mining processes",Electrodialysis for sustainable management of seawater-brine: Increasing water recovery via production of hypersaline solution for brine-mining processes,412ec74aff2bff1be5b6976a79c6a169bca5f5088736502a664bff7904556c2d,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:bbc95449f3bb3034c68ccfd3a42ec028aa4b70aa52eb61c8438298637ef77139,evidence:doi:10.52152/3921,30090903921-1,renewable_energy,MARITIME,T,Q_RENEWABLE_ENERGY_HYP_001,hypothesis_verification,title,learning_outcome_signal,Learning outcome signal,"Learning outcomes, learning objectives, or competence descriptors.",ects,Learning outcome signal evidenced in: Identification and application of indicators for the assessment of pumped hydro storage projects with renewable energy generation,Identification and application of indicators for the assessment of pumped hydro storage projects with renewable energy generation,b69405516c462d3a7b778e91e9161138315f962ed4e1a1e925e9d37dcb82f0bf,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:bbdb4e065d9412951a8e8ab2092de671fadf9e7c47312adba9154b6a4f8c091c,evidence:doi:10.1016/j.renene.2023.04.127,30090903921-1,renewable_energy,MARITIME,T,Q_RENEWABLE_ENERGY_HYP_001,hypothesis_verification,title,sustainability_skill,"Sustainability, resilience, or adaptation skill","Sustainability, resilience, and adaptation skill signals.",sustainability,"Sustainability, resilience, or adaptation skill evidenced in: Environmental sustainability and biomass energy consumption through the lens of pollution Haven hypothesis and renewable energy-environmental kuznets curve",Environmental sustainability and biomass energy consumption through the lens of pollution Haven hypothesis and renewable energy-environmental kuznets curve,423ad26831e49cbdf24fa14ff5614cb146143b8064755f7ce6dd058b565798db,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:bbebbe2defc429fcbd57f68e441a82c24e36e41beb828768f157a61a910d474e,evidence:doi:10.4324/9781003397120-10,30090903921-1,renewable_energy,OCEANIC,O,Q_RENEWABLE_ENERGY_EMRG_002,emerging_demand,title,sustainability_skill,"Sustainability, resilience, or adaptation skill","Sustainability, resilience, and adaptation skill signals.",climate,"Sustainability, resilience, or adaptation skill evidenced in: Climate Governance, Inaction and Injustice in Buffalo City, South Africa","Climate Governance, Inaction and Injustice in Buffalo City, South Africa",fac4385f9cf53a4413028ee1f4681587581f46dbdd2a6191e4d85119d7bdf62f,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:bc04900ea9481d8bac99de3cec444637553ddee94f1b51bf25c1a5a79d1b4e4c,evidence:title:c279d7d1bdf4d4ab,30090903921-1,maritime_transport,MARITIME,T,Q_MARITIME_TRANSPORT_CORE_003,core_sector,title,policy_regulation_skill,Policy or regulation skill,"Regulatory, legal, and compliance skill signals.",legal,Policy or regulation skill evidenced in: Seafarers’ Rights At Sea: The Legal Framework Of International Protections For Maritime Workers,Seafarers’ Rights At Sea: The Legal Framework Of International Protections For Maritime Workers,6ae0da9b3ee581c275778f4b515184d79e9a6d36df6616fa817ec70beb236eca,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:bc1ad9cf1f1bdd22c678a720f042d70b4dcc0bee92d37874b9b672c74101c5e8,evidence:doi:10.1017/cft.2023.13.pr7,30090903921-1,non_living_res,MARINE,M,Q_NON_LIVING_RES_CORE_002,core_sector,title,sustainability_skill,"Sustainability, resilience, or adaptation skill","Sustainability, resilience, and adaptation skill signals.",sustainability,"Sustainability, resilience, or adaptation skill evidenced in: Review: The role of art in coastal and marine sustainability — R1/PR7",Review: The role of art in coastal and marine sustainability — R1/PR7,803dc6d018a9e37021ef38215a29794780c560b4fc22e32d1231911884885dca,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:bc41d86eed4aef6c1d1c815d3dd540abc6aa78bed7b921f03b4a96b7248e3af2,evidence:doi:10.1016/j.robot.2019.103346,30090903921-1,infra_robotics,MARITIME,T,Q_INFRA_ROBOTICS_CORE_002,core_sector,title,digital_skill,Digital or data skill,"Digital, data, AI, autonomy, and cyber-technical skill signals.",autonomous,Digital or data skill evidenced in: Waterline and obstacle detection in images from low-cost autonomous boats for environmental monitoring,Waterline and obstacle detection in images from low-cost autonomous boats for environmental monitoring,62962c728e7d703e275287dde5d659be779f746a26933c0aff91335d9752cd87,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:bca6408acb6790aa84c95ea0893e2dc43a10b1b324b2fa0b0e296418ce96f36e,evidence:doi:10.51584/ijrias.2025.101100021,30090903921-1,r_i,OCEANIC,O,Q_R_I_CORE_003,core_sector,title,governance_skill,Governance or policy skill,"Governance, institutional, and stakeholder coordination skills.",policy,Governance or policy skill evidenced in: Blue Revolution and the Emerging Blue Economy in Telangana Evaluating Policy Outcomes and Institutional Effectiveness,Blue Revolution and the Emerging Blue Economy in Telangana Evaluating Policy Outcomes and Institutional Effectiveness,b28a9c49e625c9126d5446545d906b8546132223618afb2b88b616b46049c260,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:bcc551e994fdc5dbbaa48a80f9b556dbcaa905fd56863585f20eb993ab566c7d,evidence:doi:10.1201/9781003477365-8,30090903921-1,blue_biotech,MARINE,M,Q_BLUE_BIOTECH_CORE_001,core_sector,title,sustainability_skill,"Sustainability, resilience, or adaptation skill","Sustainability, resilience, and adaptation skill signals.",circular economy,"Sustainability, resilience, or adaptation skill evidenced in: Circular Economy Principles Related to the Blue Bioeconomy",Circular Economy Principles Related to the Blue Bioeconomy,ee095966065ea1ed4ff818fec523b4cbae697c685580bde8bc320cb904b4c415,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:bcd230b5f816d68280ded8da40449d82589b8d5c587186ec49e017f16b1d2149,evidence:doi:10.1109/icoiics67115.2025.11390394,30090903921-1,desalination,HYDRONIZATION,H,Q_DESALINATION_EMRG_001,emerging_demand,title,sustainability_skill,"Sustainability, resilience, or adaptation skill","Sustainability, resilience, and adaptation skill signals.",resilience,"Sustainability, resilience, or adaptation skill evidenced in: Enhancing AI-Driven Digital Twin Platform for Optimizing Urban CO
                    <sub>2</sub>
                    Capture and Climate Resilience","Enhancing AI-Driven Digital Twin Platform for Optimizing Urban CO
                    <sub>2</sub>
                    Capture and Climate Resilience",89dc9f75f18777fb8751339006533cdfa2e323b415a287a3684dacf52b2942b4,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
