record_pk,canonical_record_id,preferred_identifier,source_type_code,source_type_label,qmbd_axis_code,qmbd_axis_label,record_origin_code,record_origin_label,title,doi,source_id
record_pk_ee89e5e80ce4ef57,10.56028/aemr.14.1.282.2025,10.56028/aemr.14.1.282.2025,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,Social impact assessment for blue economy projects: Current Status and Trends of Blue Economy Development in Indonesia: Po,,10.56028/aemr.14.1.282.2025
record_pk_d4fc0cd388fb19f4,10.5603/imh.2017.0013,10.5603/imh.2017.0013,1,literature_record,-98,Not extracted,3,LIVE_API,"The Maritime Labour Convention, 2006, as an ally for International Maritime Health Association",10.5603/imh.2017.0013,crossref:10.5603/imh.2017.0013
record_pk_46773bfa70dbd976,10.5604/12307424.1178822,10.5604/12307424.1178822,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,Equitable benefit-sharing in ocean resource governance: How can maritime spatial planning contribute to sustainable Blue Growt,,10.5604/12307424.1178822
record_pk_10ae226fd15e8b30,10.56080/jms241105,10.56080/jms241105,1,literature_record,-98,Not extracted,3,LIVE_API,Reduction of Greenhouse Gas (GHG) Emissions in the Maritime Sector,10.56080/jms241105,crossref:10.56080/jms241105
record_pk_3f517e9e1b04e49e,10.56367/oag-039-10749,10.56367/oag-039-10749,1,literature_record,-98,Not extracted,3,LIVE_API,The fair principles: Trusting in fair data repositories,10.56367/oag-039-10749,crossref:10.56367/oag-039-10749
record_pk_0a27323a9f3505d4,10.56367/oag-045-11057,10.56367/oag-045-11057,1,literature_record,2,Maritime,2,STATIC_LITERATURE,Socio-technical transitions in shipping: The new blue: Built-up seascapes create new maritime relations,,10.56367/oag-045-11057
record_pk_1b11a9f22c7fcd76,10.56397/slj.2023.09.05,10.56397/slj.2023.09.05,1,literature_record,-98,Not extracted,3,LIVE_API,Marine Genetic Resources in Areas Beyond National Jurisdiction: Access and Benefit-Sharing,10.56397/slj.2023.09.05,crossref:10.56397/slj.2023.09.05
record_pk_9e8851ce971b4349,10.56506/hdlz1912,10.56506/hdlz1912,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,Science-policy interface in maritime governance: Blue Economy and Blue Finance: Toward Sustainable Development and Ocea,,10.56506/hdlz1912
record_pk_f97e17525c02c025,10.56578/jcgirm100205,10.56578/jcgirm100205,1,literature_record,-98,Not extracted,3,LIVE_API,Maritime Dynamics and Energy Security in the Eastern Mediterranean: Analyzing the Blue Homeland Doctrine,10.56578/jcgirm100205,crossref:10.56578/jcgirm100205
record_pk_78688acf21d7ab4a,10.56672/drar9770,10.56672/drar9770,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,Blue justice frameworks and social sustainability: The Implementation of Blue Economy Concept in Indonesia Marine and Fis,,10.56672/drar9770
record_pk_7f87f2990e4a398a,10.56687/9781529235319-009,10.56687/9781529235319-009,1,literature_record,2,Maritime,2,STATIC_LITERATURE,Maritimisation processes and port-city relations: Climate change and oceanic responsibilities: Listening and dancing wit,,10.56687/9781529235319-009
record_pk_d155d79c07fa4204,10.56687/9781529250046-004,10.56687/9781529250046-004,1,literature_record,-98,Not extracted,3,LIVE_API,2 Adaptation: Heatwaves and Sea Level Rise,10.56687/9781529250046-004,crossref:10.56687/9781529250046-004
record_pk_78423b2f3b70431d,10.56726/irjmets81350,10.56726/irjmets81350,1,literature_record,-98,Not extracted,3,LIVE_API,Modeling Adaptive Cyber Fraud Patterns Using Causal Inference and Digital Twin Simulations in Critical Infrastructure Protection Systems.,10.56726/irjmets81350,crossref:10.56726/irjmets81350
record_pk_dbf50c8d22bc1fda,10.56910/literacy.v4i2.2409,10.56910/literacy.v4i2.2409,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,Integrated ocean observing and data governance: Implementation of the Blue Economy Program in Achieving SDGs : An Anal,,10.56910/literacy.v4i2.2409
record_pk_f5ea6b08e2c8f4ae,10.57235/aurelia.v2i1.286,10.57235/aurelia.v2i1.286,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,Cross-cultural maritime heritage management: Maritime Culture Degradation of Indonesian Society in Social Practice,,10.57235/aurelia.v2i1.286
record_pk_731e2cbd954fed1f,10.57239/pjlss-2024-22.2.001395,10.57239/pjlss-2024-22.2.001395,1,literature_record,-98,Not extracted,3,LIVE_API,The Role of Local Community in Ecotourism Governance: A Step towards the Blue Economy,10.57239/pjlss-2024-22.2.001395,crossref:10.57239/pjlss-2024-22.2.001395
record_pk_65e2a83538b30224,10.57241/2805-2994.1039,10.57241/2805-2994.1039,1,literature_record,-98,Not extracted,3,LIVE_API,Integrating Artificial Intelligence and Immersive Technologies into Maritime Education and Training,10.57241/2805-2994.1039,crossref:10.57241/2805-2994.1039
record_pk_f36e003b2a88d1cb,10.5744/jpms.2023.1002,10.5744/jpms.2023.1002,1,literature_record,2,Maritime,2,STATIC_LITERATURE,"Labour geography of maritime transport: Social Construction of the Ocean, Sea Power, and Maritime Transformati",,10.5744/jpms.2023.1002
record_pk_3710587b5ac924bb,10.5751/es-13959-280226,10.5751/es-13959-280226,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,Oceanic subjectivity and cultural identities: Gender equity and collaborative care in Madagascar’s locally managed m,,10.5751/es-13959-280226
record_pk_562e397c72e633c9,10.5751/es-14789-290110,10.5751/es-14789-290110,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,"Oceanic subjectivity and cultural identities: Post-crisis risk management: water, community, and adaptation in a Sou",,10.5751/es-14789-290110
record_pk_5491f3817deef397,10.5771/9780739183540-167,10.5771/9780739183540-167,1,literature_record,-98,Not extracted,3,LIVE_API,9 Confronting Sea Level Rise through Adaptation,10.5771/9780739183540-167,crossref:10.5771/9780739183540-167
record_pk_cf9c2ab03d90e36b,10.5771/9783748941859-95,10.5771/9783748941859-95,1,literature_record,-98,Not extracted,3,LIVE_API,Chapter 3: The IMO as an International Organization and the Regulation of Arctic Shipping,10.5771/9783748941859-95,crossref:10.5771/9783748941859-95
record_pk_f62b52fa08634d00,10.5771/9783748962991-99,10.5771/9783748962991-99,1,literature_record,-98,Not extracted,3,LIVE_API,NATO Maritime Strategies and Naval Operations since 1985: Multilateral Naval Arrangements in the “Tanker War”,10.5771/9783748962991-99,crossref:10.5771/9783748962991-99
record_pk_564aca0b60bcb3a4,10.5771/9783845271873-1078,10.5771/9783845271873-1078,1,literature_record,-98,Not extracted,3,LIVE_API,"XIV. Commentary on Regulation (EU) 2015/757 on the Monitoring, Reporting and Verification of Carbon Dioxide Emissions from Maritime Transport",10.5771/9783845271873-1078,crossref:10.5771/9783845271873-1078
record_pk_83e0415cbec25de8,10.5772/13706,10.5772/13706,1,literature_record,-98,Not extracted,3,LIVE_API,Reject Brine Management,10.5772/13706,crossref:10.5772/13706
record_pk_6b26b77677e8a08d,10.5772/50234,10.5772/50234,1,literature_record,-98,Not extracted,3,LIVE_API,"Processing of Desalination Reject Brine for Optimization of Process Efficiency, Cost Effectiveness and Environmental Safety",10.5772/50234,crossref:10.5772/50234
record_pk_610a51a51b951d22,10.5772/intechopen.1004329,10.5772/intechopen.1004329,1,literature_record,-98,Not extracted,3,LIVE_API,Digital Transformation in Spanish Port System,10.5772/intechopen.1004329,crossref:10.5772/intechopen.1004329
record_pk_510d093d8e3d988c,10.5772/intechopen.1009485,10.5772/intechopen.1009485,1,literature_record,-98,Not extracted,3,LIVE_API,The Role of Bioremediation in Achieving Environmental Sustainability,10.5772/intechopen.1009485,crossref:10.5772/intechopen.1009485
record_pk_e2c375372f70aca8,10.5772/intechopen.1015393,10.5772/intechopen.1015393,1,literature_record,-98,Not extracted,3,LIVE_API,Perspective Chapter: From Regulation to Realization – Building Governance Capacity for Maritime Decarbonization,10.5772/intechopen.1015393,crossref:10.5772/intechopen.1015393
record_pk_51e3c16b24dfe0d6,10.5772/intechopen.101587,10.5772/intechopen.101587,1,literature_record,-98,Not extracted,3,LIVE_API,Harnessing the Environment of Maritime Transport and Port Logistics Sector in the Management of Covid-19 Pandemic,10.5772/intechopen.101587,crossref:10.5772/intechopen.101587
record_pk_75f1a20d65935018,10.5772/intechopen.93922,10.5772/intechopen.93922,1,literature_record,-98,Not extracted,3,LIVE_API,Tourism Impact on Environmental Sustainability: A Focus on the Cruise Industry,10.5772/intechopen.93922,crossref:10.5772/intechopen.93922
record_pk_5838f659c06fe615,10.5772/intechopen.99180,10.5772/intechopen.99180,1,literature_record,-98,Not extracted,3,LIVE_API,Desalination Brine Management: Effect on Outfall Design,10.5772/intechopen.99180,crossref:10.5772/intechopen.99180
record_pk_64cf517c28946c74,10.5821/mt.14705,10.5821/mt.14705,1,literature_record,-98,Not extracted,3,LIVE_API,The Role of Filipino Early Career Ocean Professionals (ECOPs): Challenges and Opportunities in the Philippine Domestic Shipping Decarbonization,10.5821/mt.14705,crossref:10.5821/mt.14705
record_pk_2a6faf6a24c62fb2,10.58316/kamts.2023.2.1.1,10.58316/kamts.2023.2.1.1,1,literature_record,-98,Not extracted,3,LIVE_API,Analysis on Marine Accident Statistics and Maritime Safety Supervisor System,10.58316/kamts.2023.2.1.1,crossref:10.58316/kamts.2023.2.1.1
record_pk_318bd61a793bddfb,10.58440/ihr-29-a04,10.58440/ihr-29-a04,1,literature_record,2,Maritime,2,STATIC_LITERATURE,Precarious work and informality in coastal fisheries: Digital Twins of the Ocean can foster a sustainable blue economy in a,,10.58440/ihr-29-a04
record_pk_1b1a8cdf17bdafe7,10.58440/ihr-32-1-c04,10.58440/ihr-32-1-c04,1,literature_record,-98,Not extracted,3,LIVE_API,"From satellites to cetaceans: strengthening marine megafauna protection through integrated observation, data governance, and emerging ocean standards",10.58440/ihr-32-1-c04,crossref:10.58440/ihr-32-1-c04
record_pk_15f981e156ad79e3,10.58800/bujhss.v6i1.164,10.58800/bujhss.v6i1.164,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,Equitable benefit-sharing in ocean resource governance: Critical Review of Blue Justice and China-Pakistan Economic Corridor (,,10.58800/bujhss.v6i1.164
record_pk_a43406d5fe0d1e0f,10.58830/ozgur.pub1212,10.58830/ozgur.pub1212,1,literature_record,-98,Not extracted,3,LIVE_API,Foundations of Maritime Decarbonization,10.58830/ozgur.pub1212,crossref:10.58830/ozgur.pub1212
record_pk_09750988fe9f2f58,10.58903/seprm,10.58903/seprm,1,literature_record,-98,Not extracted,3,LIVE_API,Sustainable Extraction and Processing of Raw Materials Journal,10.58903/seprm,crossref:10.58903/seprm
record_pk_910e0971b9517e99,10.58932/mulg0003,10.58932/mulg0003,1,literature_record,2,Maritime,2,STATIC_LITERATURE,Fair wage and labour rights in maritime sectors: Blue Economy and Power Politics in the Indian Ocean: Challenges and Op,,10.58932/mulg0003
record_pk_4a76b0b7228a1656,10.5894/rgci264,10.5894/RGCI264,1,literature_record,2,Maritime,2,STATIC_LITERATURE,Socio-technical transitions in shipping: Equipamentos para a Educação Ambiental na zona costeira da Euroregião,,10.5894/RGCI264
record_pk_b0bff4469125ef1d,10.59175/pijed.v4i1.366,10.59175/pijed.v4i1.366,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,Ocean literacy and public engagement: The Role of Blue Economy in Enhancing Economic Growth,,10.59175/pijed.v4i1.366
record_pk_1541b2615b784e42,10.59261/hmoj.v2i2.49,10.59261/hmoj.v2i2.49,1,literature_record,-98,Not extracted,3,LIVE_API,Digital Transformation in Hospitality Operations: Evaluating the Effectiveness of Smart Service Technologies in Urban Hotels,10.59261/hmoj.v2i2.49,crossref:10.59261/hmoj.v2i2.49
record_pk_37be79c74fccb141,10.5937/imcsm26693j,10.5937/imcsm26693j,1,literature_record,-98,Not extracted,3,LIVE_API,Maritime governance and the blue economy: Between strategic ambitions and implementation constraints (a systematic review of literature),10.5937/imcsm26693j,crossref:10.5937/imcsm26693j
record_pk_70088f527838b667,10.5949/liverpool/9780968128831.003.0002,10.5949/liverpool/9780968128831.003.0002,1,literature_record,-98,Not extracted,3,LIVE_API,The International Maritime Labour Market (Sixteenth-Nineteenth Centuries),10.5949/liverpool/9780968128831.003.0002,crossref:10.5949/liverpool/9780968128831.003.0002
record_pk_dcbccaf67009b06c,10.5949/liverpool/9780968128831.003.0005,10.5949/liverpool/9780968128831.003.0005,1,literature_record,-98,Not extracted,3,LIVE_API,"Maritime Labour in the Netherlands, 1570-1870",10.5949/liverpool/9780968128831.003.0005,crossref:10.5949/liverpool/9780968128831.003.0005
record_pk_9a4a8a75e4b93810,10.5949/liverpool/9780969588580.003.0013,10.5949/liverpool/9780969588580.003.0013,1,literature_record,-98,Not extracted,3,LIVE_API,"The Historians and Maritime Labour, c. 1850-1930",10.5949/liverpool/9780969588580.003.0013,crossref:10.5949/liverpool/9780969588580.003.0013
record_pk_7bdf0ff98825a589,10.5949/liverpool/9780973007336.003.0008,10.5949/liverpool/9780973007336.003.0008,1,literature_record,-98,Not extracted,3,LIVE_API,Maritime Labour,10.5949/liverpool/9780973007336.003.0008,crossref:10.5949/liverpool/9780973007336.003.0008
record_pk_5d79f524cc848c6d,10.5949/liverpool/9780973007374.003.0006,10.5949/liverpool/9780973007374.003.0006,1,literature_record,-98,Not extracted,3,LIVE_API,Five Years Before the Mast: Observations on the Conditions of Maritime Labour in Finland and Elsewhere,10.5949/liverpool/9780973007374.003.0006,crossref:10.5949/liverpool/9780973007374.003.0006
record_pk_77aa028b65b405b4,10.59490/imdc.2024.907,10.59490/imdc.2024.907,1,literature_record,-98,Not extracted,3,LIVE_API,The impact of maritime decarbonization on ship design: State-of-the-Art Report,10.59490/imdc.2024.907,crossref:10.59490/imdc.2024.907
record_pk_d01ab1699c4ccd42,10.59490/jcrfr.2024.0014,10.59490/jcrfr.2024.0014,1,literature_record,-98,Not extracted,3,LIVE_API,"Adaptation to Flooding in St. Augustine, USA",10.59490/jcrfr.2024.0014,crossref:10.59490/jcrfr.2024.0014
record_pk_91fc858f257c90ea,10.5957/csys-1993-016,10.5957/csys-1993-016,1,literature_record,-98,Not extracted,3,LIVE_API,Notes on Sailing Ship Hlstory: Academy Versus Shipyard,10.5957/csys-1993-016,crossref:10.5957/csys-1993-016
record_pk_3a025b135263f940,10.5957/jsp.1989.5.1.22,10.5957/jsp.1989.5.1.22,1,literature_record,-98,Not extracted,3,LIVE_API,Shop and Zone Administration and Management: The Transition to Zone Outfitting in Repair and Overhaul at Puget Sound Naval Shipyard,10.5957/jsp.1989.5.1.22,crossref:10.5957/jsp.1989.5.1.22
record_pk_3dc90a5b2dd8bb7d,10.5957/jsp.1991.7.3.176,10.5957/jsp.1991.7.3.176,1,literature_record,-98,Not extracted,3,LIVE_API,Shipyard Skills-Tracking System,10.5957/jsp.1991.7.3.176,crossref:10.5957/jsp.1991.7.3.176
record_pk_13d5048ba6630916,10.5957/jsp.1994.10.1.11,10.5957/jsp.1994.10.1.11,1,literature_record,-98,Not extracted,3,LIVE_API,Corporate Repair Philosophy and Measuring for Continuous Improvement at Philadelphia Naval Shipyard,10.5957/jsp.1994.10.1.11,crossref:10.5957/jsp.1994.10.1.11
record_pk_5a61912c6e23217a,10.5957/jsp.1995.11.1.15,10.5957/jsp.1995.11.1.15,1,literature_record,-98,Not extracted,3,LIVE_API,Fundamentals of Arc Stud Welding: An Interactive Multimedia Lesson for Shipyard Training,10.5957/jsp.1995.11.1.15,crossref:10.5957/jsp.1995.11.1.15
record_pk_598c9587b8b5b925,10.5957/jsp.1998.14.1.1,10.5957/jsp.1998.14.1.1,1,literature_record,-98,Not extracted,3,LIVE_API,Shipyard Modernization – A Shipbuilder’s Experience,10.5957/jsp.1998.14.1.1,crossref:10.5957/jsp.1998.14.1.1
record_pk_7043c155caa385ad,10.5957/jspd.08180032,10.5957/jspd.08180032,1,literature_record,-98,Not extracted,3,LIVE_API,Development of an IHOP Execution System Based on Analyses of Shipyard Production Planning Process,10.5957/jspd.08180032,crossref:10.5957/jspd.08180032
record_pk_594ade2b0a9574c4,10.5957/jspd.11240030,10.5957/jspd.11240030,1,literature_record,-98,Not extracted,3,LIVE_API,Cost Analysis of Different Types of Ships in a Maintenance Repair Shipyard,10.5957/jspd.11240030,crossref:10.5957/jspd.11240030
record_pk_da4811c1a624f466,10.5957/jspd.31.1.130057,10.5957/jspd.31.1.130057,1,literature_record,-98,Not extracted,3,LIVE_API,Foreign Shipyard Coatings Benchmarking Study,10.5957/jspd.31.1.130057,crossref:10.5957/jspd.31.1.130057
record_pk_f6f0891afdfb5746,10.5957/jspd.32.4.160019,10.5957/jspd.32.4.160019,1,literature_record,-98,Not extracted,3,LIVE_API,A Large and Heavy Cargo Transport System Designed for Small and Medium Ship Maintenance and Repair,10.5957/jspd.32.4.160019,crossref:10.5957/jspd.32.4.160019
record_pk_d35b64baa3fe31da,10.5957/ssc1978symp16,10.5957/ssc1978symp16,1,literature_record,-98,Not extracted,3,LIVE_API,Vibration Signature Analysis as a Preventive Maintenance Tool Aboard Ship,10.5957/ssc1978symp16,crossref:10.5957/ssc1978symp16
record_pk_b470a681c75554c3,10.5957/ssc386-i,10.5957/ssc386-i,1,literature_record,-98,Not extracted,3,LIVE_API,Ship Maintenance Project (Volume 1),10.5957/ssc386-i,crossref:10.5957/ssc386-i
record_pk_bf2a218f67516c28,10.5957/ssc386-ii,10.5957/ssc386-ii,1,literature_record,-98,Not extracted,3,LIVE_API,Ship Maintenance Project (Volume 2),10.5957/ssc386-ii,crossref:10.5957/ssc386-ii
record_pk_2da0c196de2cea37,10.5957/ssc386-iii,10.5957/ssc386-iii,1,literature_record,-98,Not extracted,3,LIVE_API,Ship Maintenance Project (Volume 3),10.5957/ssc386-iii,crossref:10.5957/ssc386-iii
